1396596270.0, 03:24 on Apr 04 201458.8, 73, 29.89, 50, 0.00
1396599868.98, 04:24 on Apr 04 201458.2, 74, 29.88, 50, 0.00
1396603468.91, 05:24 on Apr 04 201457.8, 73, 29.86, 49, 0.00
1396607068.81, 06:24 on Apr 04 201456.7, 75, 29.85, 49, 0.00
1396610669.04, 07:24 on Apr 04 201457.2, 80, 29.86, 51, 0.00
1396614268.72, 08:24 on Apr 04 201461.5, 77, 29.87, 54, 0.00
1396617868.53, 09:24 on Apr 04 201464.2, 73, 29.88, 55, 0.00
1396621468.52, 10:24 on Apr 04 201466.2, 72, 29.87, 57, 0.00
1396625068.39, 11:24 on Apr 04 201471.1, 62, 29.87, 57, 0.00
1396628668.01, 12:24 on Apr 04 201472.9, 58, 29.87, 57, 0.00
1396632267.91, 13:24 on Apr 04 201477.2, 45, 29.85, 54, 0.00
1396635867.8, 14:24 on Apr 04 201479.2, 38, 29.82, 51, 0.00
1396639467.75, 15:24 on Apr 04 201481.5, 33, 29.79, 50, 0.00
1396643067.81, 16:24 on Apr 04 201484.2, 36, 29.78, 54, 0.00
1396646668.01, 17:24 on Apr 04 201481.9, 43, 29.76, 57, 0.00
1396650273.24, 18:24 on Apr 04 201478.2, 49, 29.74, 58, 0.00
1396653867.99, 19:24 on Apr 04 201476.3, 54, 29.74, 58, 0.00
1396657468.0, 20:24 on Apr 04 201474.8, 57, 29.74, 58, 0.00
1396661067.69, 21:24 on Apr 04 201473.5, 59, 29.74, 58, 0.00
1396664667.71, 22:24 on Apr 04 201473.9, 57, 29.75, 58, 0.00
1396668267.73, 23:24 on Apr 04 201472.9, 59, 29.76, 58, 0.00
1396671867.39, 00:24 on Apr 05 201472.9, 56, 29.78, 56, 0.00
1396675467.77, 01:24 on Apr 05 201470.6, 56, 29.79, 54, 0.00
1396679068.16, 02:24 on Apr 05 201467.1, 59, 29.81, 52, 0.00
1396682667.28, 03:24 on Apr 05 201463.4, 63, 29.81, 51, 0.00
1396686267.13, 04:24 on Apr 05 201460.3, 67, 29.82, 49, 0.00
1396689867.22, 05:24 on Apr 05 201458.5, 70, 29.83, 49, 0.00
1396693467.17, 06:24 on Apr 05 201457.3, 71, 29.86, 48, 0.00
1396697066.92, 07:24 on Apr 05 201457.7, 65, 29.89, 46, 0.00
1396700666.99, 08:24 on Apr 05 201459.8, 56, 29.92, 44, 0.00
1396704266.92, 09:24 on Apr 05 201459.8, 50, 29.94, 41, 0.00
1396719433.57, 13:37 on Apr 05 201469.9, 29, 29.97, 36, 0.00
1396724468.21, 15:01 on Apr 05 201471.5, 28, 29.95, 37, 0.00
1396729824.46, 16:30 on Apr 05 201472.6, 24, 29.94, 34, 0.00
1396785558.31, 07:59 on Apr 06 201445.4, 58, 30.20, 32, 0.00
1396789128.93, 08:58 on Apr 06 201447.3, 48, 30.20, 29, 0.00
1396796481.0, 11:01 on Apr 06 201452.5, 38, 30.20, 28, 0.00
1396817567.23, 16:52 on Apr 06 201460.4, 39, 30.14, 35, 0.00
1396823599.53, 18:33 on Apr 06 201459.0, 41, 30.15, 35, 0.00
1396884766.46, 11:32 on Apr 07 201442.5, 97, 29.92, 42, 0.23
1396903543.22, 16:45 on Apr 07 201453.2, 97, 29.85, 52, 0.00
1396920301.62, 21:25 on Apr 07 201457.4, 98, 29.73, 57, 0.00
1396956496.9, 07:28 on Apr 08 201461.3, 98, 29.60, 61, 0.00
1397001722.28, 20:02 on Apr 08 201462.4, 51, 29.63, 44, 0.00
1397080819.45, 18:00 on Apr 09 201465.0, 44, 29.91, 42, 0.00
1397127786.45, 07:03 on Apr 10 201442.1, 91, 30.22, 40, 0.00
